Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu04640:Hematopoietic cell lineage	8	2.631578947368421	5.554750538389465E-4	FCGR1, CSF1R, H2-EB1, H2-DMA, H2-DMB1, KIT, CD55, H2-AB1	138	94	8992	5.545482577860007	0.12727013138914967	0.012371944380958354	0.010756016951608691
KEGG_PATHWAY	mmu05164:Influenza A	10	3.289473684210526	0.0012766949053076878	H2-EB1, OAS2, H2-DMA, H2-DMB1, TNFSF10, CASP1, PIK3CD, TLR3, H2-AB1, ICAM1	138	173	8992	3.766440479182374	0.26874284127008785	0.02606585431669863	0.02266133456921146
KEGG_PATHWAY	mmu04916:Melanogenesis	7	2.302631578947368	0.004142363403029993	WNT5B, FZD4, FZD6, KIT, DVL2, ADCY4, ADCY7	138	100	8992	4.561159420289855	0.6383168966108257	0.07806761798018064	0.06787103114195295
KEGG_PATHWAY	mmu05166:Human T-cell leukemia virus 1 infection	11	3.618421052631579	0.004801893343933989	H2-T24, H2-EB1, SPI1, H2-DMA, H2-DMB1, ITGB2, ADCY4, PIK3CD, ADCY7, H2-AB1, ICAM1	138	250	8992	2.867014492753623	0.692505344181362	0.0840331335188448	0.07305737730413854
KEGG_PATHWAY	mmu04550:Signaling pathways regulating pluripotency of stem cells	8	2.631578947368421	0.005472138289443055	WNT5B, FZD4, FZD6, DVL2, PIK3CD, ACVR2B, TBX3, FGFR1	138	140	8992	3.7233954451345754	0.7392923187047884	0.0893782587275699	0.07770436371009137
KEGG_PATHWAY	mmu05310:Asthma	4	1.3157894736842104	0.006226504815360821	H2-EB1, H2-DMA, H2-DMB1, H2-AB1	138	25	8992	10.425507246376812	0.783521216340938	0.08956509793871517	0.077866799432434
KEGG_PATHWAY	mmu05133:Pertussis	6	1.9736842105263157	0.006270529166053408	C1QB, C1QA, ITGB2, CASP1, NOD1, C1QC	138	77	8992	5.077357425183512	0.7858581256314522	0.08956509793871517	0.077866799432434
KEGG_PATHWAY	mmu05145:Toxoplasmosis	7	2.302631578947368	0.006580292909783156	H2-EB1, H2-DMA, H2-DMB1, LAMA3, HSPA2, CCR5, H2-AB1	138	110	8992	4.146508563899868	0.8016058218775582	0.08956509793871517	0.077866799432434
KEGG_PATHWAY	mmu05322:Systemic lupus erythematosus	8	2.631578947368421	0.007367933563830622	FCGR1, C1QB, C1QA, H2-EB1, H2-DMA, H2-DMB1, H2-AB1, C1QC	138	148	8992	3.522130826478653	0.8366445306623878	0.09500756437571066	0.08259841311031171
KEGG_PATHWAY	mmu04670:Leukocyte transendothelial migration	7	2.302631578947368	0.009175561598366369	VCAM1, NCF1, NCF4, ITGB2, CYBB, PIK3CD, ICAM1	138	118	8992	3.8653893392286913	0.8954813239523575	0.11240062957998802	0.09771973102260183
KEGG_PATHWAY	mmu04923:Regulation of lipolysis in adipocytes	5	1.644736842105263	0.01027110991914887	LIPE, ADCY4, PIK3CD, ADCY7, PTGS1	138	56	8992	5.817805383022774	0.9202959063446509	0.11579056519173378	0.10066689953403794
KEGG_PATHWAY	mmu05323:Rheumatoid arthritis	6	1.9736842105263157	0.01039752013966589	H2-EB1, H2-DMA, H2-DMB1, ITGB2, H2-AB1, ICAM1	138	87	8992	4.493753123438281	0.922751535184771	0.11579056519173378	0.10066689953403794
KEGG_PATHWAY	mmu04613:Neutrophil extracellular trap formation	9	2.9605263157894735	0.013696315883505485	FCGR1, NCF1, CLEC7A, NCF4, ITGB2, FPR1, CASP1, CYBB, PIK3CD	138	207	8992	2.83301827347196	0.9659112907344818	0.14471001436726622	0.12580911453154162
KEGG_PATHWAY	mmu05321:Inflammatory bowel disease	5	1.644736842105263	0.014549668763479899	H2-EB1, H2-DMA, H2-DMB1, RORC, H2-AB1	138	62	8992	5.25479195885928	0.9724252709011154	0.14471001436726622	0.12580911453154162
KEGG_PATHWAY	mmu05332:Graft-versus-host disease	5	1.644736842105263	0.01535698111652621	H2-T24, H2-EB1, H2-DMA, H2-DMB1, H2-AB1	138	63	8992	5.171382562686911	0.9774416414585966	0.14471001436726622	0.12580911453154162
KEGG_PATHWAY	mmu05330:Allograft rejection	5	1.644736842105263	0.01535698111652621	H2-T24, H2-EB1, H2-DMA, H2-DMB1, H2-AB1	138	63	8992	5.171382562686911	0.9774416414585966	0.14471001436726622	0.12580911453154162
KEGG_PATHWAY	mmu05417:Lipid and atherosclerosis	9	2.9605263157894735	0.017294351303167532	VCAM1, NCF1, NCF4, TNFSF10, CASP1, CYBB, PIK3CD, HSPA2, ICAM1	138	216	8992	2.714975845410628	0.9860765825146588	0.1569302247880017	0.13643321583609944
KEGG_PATHWAY	mmu05200:Pathways in cancer	16	5.263157894736842	0.01804114185479317	CSF1R, SPI1, WNT5B, FZD4, PLEKHG5, FZD6, LAMA3, ADCY4, PIK3CD, CSF2RB, ADCY7, CSF2RB2, KIT, DVL2, HMOX1, FGFR1	138	543	8992	1.9199829183014385	0.9884426945389597	0.15785999122944025	0.1372415433953909
KEGG_PATHWAY	mmu04933:AGE-RAGE signaling pathway in diabetic complications	6	1.9736842105263157	0.01884783737726125	VCAM1, CYBB, PIK3CD, PLCE1, F3, ICAM1	138	101	8992	3.8708566508824793	0.990550484662012	0.15791545023089104	0.13728975877216243
KEGG_PATHWAY	mmu04910:Insulin signaling pathway	7	2.302631578947368	0.019336585742558088	SOCS2, HK3, LIPE, PPP1R3E, PIK3CD, SH2B2, PCK2	138	139	8992	3.2814096548847878	0.9916363959696091	0.15791545023089104	0.13728975877216243
KEGG_PATHWAY	mmu05221:Acute myeloid leukemia	5	1.644736842105263	0.021799466574487194	FCGR1, CSF1R, SPI1, KIT, PIK3CD	138	70	8992	4.65424430641822	0.9954831636966966	0.1669021659609176	0.1451026993864304
KEGG_PATHWAY	mmu04940:Type I diabetes mellitus	5	1.644736842105263	0.021799466574487194	H2-T24, H2-EB1, H2-DMA, H2-DMB1, H2-AB1	138	70	8992	4.65424430641822	0.9954831636966966	0.1669021659609176	0.1451026993864304
KEGG_PATHWAY	mmu00760:Nicotinate and nicotinamide metabolism	4	1.3157894736842104	0.024197119245498465	NNMT, NMRK1, NAMPT, NMNAT2	138	41	8992	6.357016613644397	0.9975242117646423	0.17788863736566563	0.15465420309749706
KEGG_PATHWAY	mmu05224:Breast cancer	7	2.302631578947368	0.024686586409929108	WNT5B, FZD4, FZD6, KIT, DVL2, PIK3CD, FGFR1	138	147	8992	3.1028295376121466	0.9978105839215505	0.17788863736566563	0.15465420309749706
KEGG_PATHWAY	mmu05418:Fluid shear stress and atherosclerosis	7	2.302631578947368	0.0254183604736979	VCAM1, NCF1, KDR, PIK3CD, HMOX1, ACVR2B, ICAM1	138	148	8992	3.0818644731688214	0.9981783489063797	0.17792852331588532	0.15468887945421864
KEGG_PATHWAY	mmu04062:Chemokine signaling pathway	8	2.631578947368421	0.027280345965336385	HCK, NCF1, CCL6, ADCY4, PIK3CD, ARRB2, CCR5, ADCY7	138	192	8992	2.714975845410628	0.998859791452826	0.18147739835679694	0.15777422795917448
KEGG_PATHWAY	mmu04672:Intestinal immune network for IgA production	4	1.3157894736842104	0.027406790772250965	H2-EB1, H2-DMA, H2-DMB1, H2-AB1	138	43	8992	6.0613414223121	0.9988955347125988	0.18147739835679694	0.15777422795917448
KEGG_PATHWAY	mmu04020:Calcium signaling pathway	9	2.9605263157894735	0.030147305268255903	P2RX7, PDE1B, TNNC1, ITPKA, KDR, ADCY4, PLCE1, ADCY7, FGFR1	138	240	8992	2.443478260869565	0.999446757773049	0.19437078396638674	0.16898357952996074
KEGG_PATHWAY	mmu05320:Autoimmune thyroid disease	5	1.644736842105263	0.03220358225661418	H2-T24, H2-EB1, H2-DMA, H2-DMB1, H2-AB1	138	79	8992	4.124013942395891	0.9996710858843219	0.20005877008635312	0.17392864501384986
KEGG_PATHWAY	mmu04390:Hippo signaling pathway	7	2.302631578947368	0.03266265634062908	WNT5B, FZD4, FZD6, ITGB2, DVL2, AJUBA, BMP6	138	157	8992	2.905197082987169	0.9997071813764481	0.20005877008635312	0.17392864501384986
KEGG_PATHWAY	mmu04060:Cytokine-cytokine receptor interaction	10	3.289473684210526	0.03418946107431052	CSF2RB2, ACVRL1, CSF1R, CNTFR, CCL6, TNFSF10, CSF2RB, CCR5, ACVR2B, BMP6	138	292	8992	2.2314869962279134	0.9998011501226481	0.20328872383452798	0.17673672725205902
KEGG_PATHWAY	mmu04662:B cell receptor signaling pathway	5	1.644736842105263	0.034849495514490514	CD72, PIK3CD, LILRB4A, PIRB, LILRA5	138	81	8992	4.022186437645375	0.9998318157609846	0.20328872383452798	0.17673672725205902
KEGG_PATHWAY	mmu04621:NOD-like receptor signaling pathway	8	2.631578947368421	0.044034990310268154	P2RX7, TRPM2, NAIP5, OAS2, NAMPT, CASP1, CYBB, NOD1	138	213	8992	2.4473021705109885	0.9999838456629953	0.25089703781431855	0.21812681246714224
KEGG_PATHWAY	mmu04310:Wnt signaling pathway	7	2.302631578947368	0.04639479658683249	WNT5B, SOX17, FZD4, FZD6, CCDC88C, DVL2, PRICKLE1	138	171	8992	2.6673446902279854	0.9999911832205046	0.2561645390523783	0.22270631354349624
KEGG_PATHWAY	mmu05168:Herpes simplex virus 1 infection	13	4.276315789473684	0.0470506296218654	H2-T24, CD74, SP100, PILRB1, H2-EB1, PILRB2, H2-DMA, PIK3CD, CFP, OAS2, H2-DMB1, TLR3, H2-AB1	138	459	8992	1.8454737772725838	0.9999925508327543	0.2561645390523783	0.22270631354349624
KEGG_PATHWAY	mmu05169:Epstein-Barr virus infection	8	2.631578947368421	0.06280340006914417	H2-T24, H2-EB1, OAS2, H2-DMA, H2-DMB1, PIK3CD, H2-AB1, ICAM1	138	231	8992	2.256603300081561	0.9999998745350077	0.33449636993348525	0.2908070481462545
KEGG_PATHWAY	mmu05134:Legionellosis	4	1.3157894736842104	0.065747148242698	NAIP5, ITGB2, CASP1, HSPA2	138	61	8992	4.2727488714659065	0.9999999419521839	0.3427244961587449	0.2979604803339293
KEGG_PATHWAY	mmu04213:Longevity regulating pathway - multiple species	4	1.3157894736842104	0.06835040991007366	ADCY4, PIK3CD, HSPA2, ADCY7	138	62	8992	4.203833567087424	0.9999999706987385	0.3479003986174102	0.30246034655309534
KEGG_PATHWAY	mmu05217:Basal cell carcinoma	4	1.3157894736842104	0.07100008135049186	WNT5B, FZD4, FZD6, DVL2	138	63	8992	4.137106050149528	0.9999999854172104	0.3479003986174102	0.30246034655309534
KEGG_PATHWAY	mmu04913:Ovarian steroidogenesis	4	1.3157894736842104	0.07100008135049186	ADCY4, ACOT1, ADCY7, BMP6	138	63	8992	4.137106050149528	0.9999999854172104	0.3479003986174102	0.30246034655309534
KEGG_PATHWAY	mmu04659:Th17 cell differentiation	5	1.644736842105263	0.07615471953578959	H2-EB1, H2-DMA, H2-DMB1, RORC, H2-AB1	138	105	8992	3.102829537612146	0.9999999962690889	0.3658412997307539	0.318057946296533
KEGG_PATHWAY	mmu05226:Gastric cancer	6	1.9736842105263157	0.0788506564829992	WNT5B, FZD4, FZD6, DVL2, PIK3CD, ABCB1B	138	150	8992	2.606376811594203	0.9999999981766858	0.3715079007372078	0.32298441982459286
KEGG_PATHWAY	mmu05171:Coronavirus disease - COVID-19	8	2.631578947368421	0.083059663951905	C1QB, C1QA, OAS2, CASP1, CYBB, PIK3CD, TLR3, C1QC	138	247	8992	2.110426568092472	0.9999999994063041	0.3839550503437118	0.3338058192784107
KEGG_PATHWAY	mmu05230:Central carbon metabolism in cancer	4	1.3157894736842104	0.08783803156603469	HK3, KIT, PIK3CD, FGFR1	138	69	8992	3.7773576979626133	0.9999999998349444	0.3985244024755278	0.3464722356215813
KEGG_PATHWAY	mmu05205:Proteoglycans in cancer	7	2.302631578947368	0.09291301345331487	WNT5B, FZD4, FZD6, KDR, PIK3CD, PLCE1, FGFR1	138	205	8992	2.224955814775539	0.9999999999579283	0.4138852417465844	0.3598267611919285
KEGG_PATHWAY	mmu04650:Natural killer cell mediated cytotoxicity	5	1.644736842105263	0.09837979359212728	TYROBP, ITGB2, TNFSF10, PIK3CD, ICAM1	138	115	8992	2.83301827347196	0.9999999999904327	0.43041159696555686	0.37419457205576984
